TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO,TX_DURING_WEEKEND,TX_DURING_NIGHT
4759,2023-11-23 02:15:26,141,749,84.63,440126,5,0,0,0,1
4760,2023-11-23 02:18:22,159,263,11.36,440302,5,0,0,0,1
4761,2023-11-23 02:20:40,37,337,34.5,440440,5,0,0,0,1
4762,2023-11-23 02:22:00,370,681,5.17,440520,5,0,0,0,1
4763,2023-11-23 02:22:13,358,135,62.33,440533,5,0,0,0,1
4764,2023-11-23 02:32:31,356,736,92.0,441151,5,0,0,0,1
4765,2023-11-23 02:38:56,424,557,50.27,441536,5,0,0,0,1
4766,2023-11-23 02:42:28,424,557,42.75,441748,5,0,0,0,1
4767,2023-11-23 02:43:21,322,711,48.45,441801,5,0,0,0,1
4768,2023-11-23 02:43:56,367,974,1.79,441836,5,0,0,0,1
4769,2023-11-23 02:46:48,38,225,17.32,442008,5,0,0,0,1
4770,2023-11-23 02:49:58,165,486,3.75,442198,5,0,0,0,1
4771,2023-11-23 02:52:08,179,115,13.5,442328,5,0,0,0,1
4772,2023-11-23 03:00:16,417,476,92.06,442816,5,0,0,0,1
4773,2023-11-23 03:01:32,406,58,75.86,442892,5,0,0,0,1
4774,2023-11-23 03:01:42,455,867,37.95,442902,5,0,0,0,1
4775,2023-11-23 03:01:57,91,761,65.81,442917,5,0,0,0,1
4776,2023-11-23 03:04:33,230,532,79.31,443073,5,0,0,0,1
4777,2023-11-23 03:04:49,144,722,34.74,443089,5,0,0,0,1
4778,2023-11-23 03:08:25,283,523,89.19,443305,5,0,0,0,1
4779,2023-11-23 03:12:35,112,960,28.09,443555,5,0,0,0,1
4780,2023-11-23 03:13:42,28,291,121.5,443622,5,1,1,0,1
4781,2023-11-23 03:15:50,215,376,20.12,443750,5,0,0,0,1
4782,2023-11-23 03:17:01,349,99,89.84,443821,5,0,0,0,1
4783,2023-11-23 03:17:51,450,972,144.07,443871,5,1,1,0,1
4784,2023-11-23 03:25:10,423,35,32.18,444310,5,0,0,0,1
4785,2023-11-23 03:28:01,335,677,67.07,444481,5,0,0,0,1
4786,2023-11-23 03:29:26,220,273,55.14,444566,5,0,0,0,1
4787,2023-11-23 03:30:43,255,636,85.0,444643,5,0,0,0,1
4788,2023-11-23 03:31:40,440,42,3.05,444700,5,0,0,0,1
4789,2023-11-23 03:32:46,339,187,65.42,444766,5,0,0,0,1
4790,2023-11-23 03:36:51,346,362,91.43,445011,5,0,0,0,1
4791,2023-11-23 03:40:45,477,527,23.42,445245,5,0,0,0,1
4792,2023-11-23 03:41:22,303,530,65.61,445282,5,0,0,0,1
4793,2023-11-23 03:41:56,246,866,130.57,445316,5,1,1,0,1
4794,2023-11-23 03:42:53,264,578,124.29,445373,5,1,1,0,1
4795,2023-11-23 03:43:25,36,206,17.88,445405,5,0,0,0,1
4796,2023-11-23 03:44:01,275,562,22.42,445441,5,0,0,0,1
4797,2023-11-23 03:47:28,361,994,157.8,445648,5,1,1,0,1
4798,2023-11-23 03:49:38,267,318,5.92,445778,5,0,0,0,1
4799,2023-11-23 03:52:20,324,387,128.46,445940,5,1,1,0,1
4800,2023-11-23 03:56:44,98,42,3.84,446204,5,0,0,0,1
4801,2023-11-23 03:56:50,131,269,71.34,446210,5,0,0,0,1
4802,2023-11-23 03:59:36,79,8,103.77,446376,5,0,0,0,1
4803,2023-11-23 04:09:53,123,235,35.97,446993,5,0,0,0,1
4804,2023-11-23 04:11:27,61,31,103.61,447087,5,0,0,0,1
4805,2023-11-23 04:15:38,194,934,7.81,447338,5,0,0,0,1
4806,2023-11-23 04:17:06,371,124,34.33,447426,5,0,0,0,1
4807,2023-11-23 04:19:43,216,65,26.06,447583,5,0,0,0,1
4808,2023-11-23 04:20:06,448,774,124.56,447606,5,1,1,0,1
4809,2023-11-23 04:21:43,423,35,17.27,447703,5,0,0,0,1
4810,2023-11-23 04:21:54,136,237,88.26,447714,5,0,0,0,1
4811,2023-11-23 04:23:33,302,975,3.86,447813,5,0,0,0,1
4812,2023-11-23 04:24:17,355,211,27.28,447857,5,0,0,0,1
4813,2023-11-23 04:25:46,83,25,90.18,447946,5,0,0,0,1
4814,2023-11-23 04:27:52,100,360,5.55,448072,5,0,0,0,1
4815,2023-11-23 04:29:28,236,992,73.62,448168,5,0,0,0,1
4816,2023-11-23 04:32:46,195,22,128.66,448366,5,1,1,0,1
4817,2023-11-23 04:34:25,379,96,64.94,448465,5,0,0,0,1
4818,2023-11-23 04:35:31,8,937,6.01,448531,5,0,0,0,1
4819,2023-11-23 04:35:40,121,607,38.36,448540,5,0,0,0,1
4820,2023-11-23 04:37:16,401,327,82.19,448636,5,0,0,0,1
4821,2023-11-23 04:50:43,285,460,46.94,449443,5,0,0,0,1
4822,2023-11-23 04:51:28,460,54,15.81,449488,5,0,0,0,1
4823,2023-11-23 04:51:35,188,100,13.44,449495,5,0,0,0,1
4824,2023-11-23 04:52:40,352,181,25.75,449560,5,0,0,0,1
4825,2023-11-23 04:56:03,64,668,69.75,449763,5,0,0,0,1
4826,2023-11-23 04:57:01,117,318,50.95,449821,5,0,0,0,1
4827,2023-11-23 04:59:50,299,141,3.34,449990,5,0,0,0,1
4828,2023-11-23 05:01:34,8,117,8.69,450094,5,0,0,0,1
4829,2023-11-23 05:01:35,209,237,31.46,450095,5,0,0,0,1
4830,2023-11-23 05:01:36,485,845,18.75,450096,5,0,0,0,1
4831,2023-11-23 05:04:38,485,651,27.08,450278,5,0,0,0,1
4832,2023-11-23 05:05:50,485,673,22.77,450350,5,0,0,0,1
4833,2023-11-23 05:07:23,293,190,89.58,450443,5,0,0,0,1
4834,2023-11-23 05:10:37,288,533,118.25,450637,5,0,0,0,1
4835,2023-11-23 05:15:13,359,941,101.79,450913,5,0,0,0,1
4836,2023-11-23 05:16:50,368,589,55.76,451010,5,0,0,0,1
4837,2023-11-23 05:17:19,426,275,64.91,451039,5,0,0,0,1
4838,2023-11-23 05:19:46,468,440,57.29,451186,5,0,0,0,1
4839,2023-11-23 05:19:53,164,322,45.41,451193,5,0,0,0,1
4840,2023-11-23 05:19:56,84,854,78.18,451196,5,0,0,0,1
4841,2023-11-23 05:24:31,277,271,33.51,451471,5,0,0,0,1
4842,2023-11-23 05:26:52,356,487,0.6,451612,5,0,0,0,1
4843,2023-11-23 05:27:02,255,403,87.11,451622,5,0,0,0,1
4844,2023-11-23 05:27:12,162,517,13.47,451632,5,0,0,0,1
4845,2023-11-23 05:29:04,340,300,33.32,451744,5,0,0,0,1
4846,2023-11-23 05:30:39,84,754,73.33,451839,5,0,0,0,1
4847,2023-11-23 05:36:48,251,694,41.33,452208,5,0,0,0,1
4848,2023-11-23 05:37:20,95,995,62.54,452240,5,0,0,0,1
4849,2023-11-23 05:38:22,285,581,43.62,452302,5,0,0,0,1
4850,2023-11-23 05:38:43,287,654,7.82,452323,5,0,0,0,1
4851,2023-11-23 05:39:58,343,911,18.24,452398,5,0,0,0,1
4852,2023-11-23 05:40:13,13,453,35.29,452413,5,0,0,0,1
4853,2023-11-23 05:41:11,114,970,38.57,452471,5,0,0,0,1
4854,2023-11-23 05:41:45,457,83,38.54,452505,5,0,0,0,1
4855,2023-11-23 05:42:22,30,276,152.74,452542,5,1,1,0,1
4856,2023-11-23 05:43:17,367,801,3.08,452597,5,0,0,0,1
4857,2023-11-23 05:43:38,259,203,12.9,452618,5,0,0,0,1
4858,2023-11-23 05:45:26,90,802,108.33,452726,5,0,0,0,1
4859,2023-11-23 05:45:28,134,583,133.39,452728,5,1,1,0,1
4860,2023-11-23 05:46:26,380,539,126.42,452786,5,1,1,0,1
4861,2023-11-23 05:51:01,128,131,91.18,453061,5,0,0,0,1
4862,2023-11-23 05:51:32,98,374,2.19,453092,5,0,0,0,1
4863,2023-11-23 05:54:42,157,388,4.95,453282,5,0,0,0,1
4864,2023-11-23 05:56:39,455,773,37.57,453399,5,0,0,0,1
4865,2023-11-23 06:01:05,252,302,55.99,453665,5,0,0,0,1
4866,2023-11-23 06:02:26,409,426,59.56,453746,5,0,0,0,1
4867,2023-11-23 06:03:11,34,583,26.6,453791,5,0,0,0,1
4868,2023-11-23 06:05:10,421,854,38.17,453910,5,0,0,0,1
4869,2023-11-23 06:06:03,48,719,88.31,453963,5,0,0,0,1
4870,2023-11-23 06:06:18,363,793,50.0,453978,5,0,0,0,1
4871,2023-11-23 06:06:45,241,796,75.27,454005,5,0,0,0,1
4872,2023-11-23 06:12:49,240,93,7.13,454369,5,0,0,0,1
4873,2023-11-23 06:14:22,408,878,9.35,454462,5,0,0,0,1
4874,2023-11-23 06:14:25,360,605,71.13,454465,5,0,0,0,1
4875,2023-11-23 06:14:37,365,261,57.26,454477,5,0,0,0,1
4876,2023-11-23 06:15:00,244,244,65.71,454500,5,0,0,0,1
4877,2023-11-23 06:15:59,117,67,21.74,454559,5,0,0,0,1
4878,2023-11-23 06:16:31,40,738,144.57,454591,5,1,1,0,1
4879,2023-11-23 06:17:25,316,743,121.37,454645,5,1,1,0,1
4880,2023-11-23 06:19:23,192,20,93.99,454763,5,0,0,0,1
4881,2023-11-23 06:21:12,88,115,41.64,454872,5,0,0,0,1
4882,2023-11-23 06:21:49,397,265,83.1,454909,5,0,0,0,1
4883,2023-11-23 06:22:04,179,115,51.93,454924,5,0,0,0,1
4884,2023-11-23 06:23:39,188,549,28.43,455019,5,0,0,0,1
4885,2023-11-23 06:25:36,237,130,29.16,455136,5,0,0,0,1
4886,2023-11-23 06:25:52,302,36,6.36,455152,5,0,0,0,1
4887,2023-11-23 06:26:17,141,898,56.0,455177,5,0,0,0,1
4888,2023-11-23 06:27:23,211,402,78.72,455243,5,0,0,0,1
4889,2023-11-23 06:27:36,387,240,106.6,455256,5,0,0,0,1
4890,2023-11-23 06:27:45,300,865,30.89,455265,5,0,0,0,1
4891,2023-11-23 06:32:09,134,788,49.1,455529,5,0,0,0,1
4892,2023-11-23 06:33:16,448,614,46.47,455596,5,0,0,0,1
4893,2023-11-23 06:33:50,35,38,44.54,455630,5,0,0,0,1
4894,2023-11-23 06:36:10,410,966,32.52,455770,5,0,0,0,1
4895,2023-11-23 06:36:53,227,490,126.86,455813,5,1,1,0,1
4896,2023-11-23 06:37:34,25,254,93.25,455854,5,0,0,0,1
4897,2023-11-23 06:37:37,467,100,89.2,455857,5,0,0,0,1
4898,2023-11-23 06:40:40,388,217,9.08,456040,5,0,0,0,1
4899,2023-11-23 06:50:02,295,481,81.51,456602,5,0,0,0,1
4900,2023-11-23 06:50:47,211,730,93.57,456647,5,0,0,0,1
4901,2023-11-23 06:53:34,86,91,39.3,456814,5,0,0,0,1
4902,2023-11-23 06:59:20,477,527,15.99,457160,5,0,0,0,1
4903,2023-11-23 07:00:25,414,663,86.04,457225,5,0,0,0,0
4904,2023-11-23 07:00:26,325,132,61.4,457226,5,0,0,0,0
4905,2023-11-23 07:02:31,301,444,42.94,457351,5,0,0,0,0
4906,2023-11-23 07:02:49,485,99,30.64,457369,5,0,0,0,0
4907,2023-11-23 07:03:15,478,796,25.96,457395,5,0,0,0,0
4908,2023-11-23 07:05:01,340,501,29.7,457501,5,0,0,0,0
4909,2023-11-23 07:05:11,111,754,97.97,457511,5,0,0,0,0
4910,2023-11-23 07:05:14,340,837,55.47,457514,5,0,0,0,0
4911,2023-11-23 07:06:54,149,626,48.99,457614,5,0,0,0,0
4912,2023-11-23 07:07:36,467,183,22.96,457656,5,0,0,0,0
4913,2023-11-23 07:09:11,370,639,9.02,457751,5,0,0,0,0
4914,2023-11-23 07:09:30,471,609,15.36,457770,5,0,0,0,0
4915,2023-11-23 07:11:44,367,801,2.76,457904,5,0,0,0,0
4916,2023-11-23 07:13:10,117,757,74.17,457990,5,0,0,0,0
4917,2023-11-23 07:14:24,322,606,60.76,458064,5,0,0,0,0
4918,2023-11-23 07:16:13,497,680,12.04,458173,5,0,0,0,0
4919,2023-11-23 07:16:17,25,88,90.8,458177,5,0,0,0,0
4920,2023-11-23 07:21:54,37,337,15.3,458514,5,0,0,0,0
4921,2023-11-23 07:22:20,316,708,121.92,458540,5,1,1,0,0
4922,2023-11-23 07:25:11,182,703,60.62,458711,5,0,0,0,0
4923,2023-11-23 07:26:41,103,843,28.53,458801,5,0,0,0,0
4924,2023-11-23 07:26:44,290,407,70.2,458804,5,0,0,0,0
4925,2023-11-23 07:26:59,278,37,69.38,458819,5,0,0,0,0
4926,2023-11-23 07:27:19,107,495,23.73,458839,5,0,0,0,0
4927,2023-11-23 07:29:09,121,881,10.69,458949,5,0,0,0,0
4928,2023-11-23 07:31:12,354,643,14.88,459072,5,0,0,0,0
4929,2023-11-23 07:31:52,244,424,40.32,459112,5,0,0,0,0
4930,2023-11-23 07:32:05,352,62,16.21,459125,5,0,0,0,0
4931,2023-11-23 07:34:28,349,545,45.43,459268,5,0,0,0,0
4932,2023-11-23 07:34:48,192,568,106.6,459288,5,0,0,0,0
4933,2023-11-23 07:34:55,200,25,30.72,459295,5,0,0,0,0
4934,2023-11-23 07:36:07,400,717,37.33,459367,5,0,0,0,0
4935,2023-11-23 07:38:08,191,873,201.01,459488,5,1,1,0,0
4936,2023-11-23 07:38:44,342,122,7.49,459524,5,0,0,0,0
4937,2023-11-23 07:39:20,245,887,102.22,459560,5,0,0,0,0
4938,2023-11-23 07:39:30,130,349,13.94,459570,5,0,0,0,0
4939,2023-11-23 07:40:28,475,432,28.33,459628,5,0,0,0,0
4940,2023-11-23 07:40:37,225,696,23.32,459637,5,0,0,0,0
4941,2023-11-23 07:41:03,421,904,21.35,459663,5,0,0,0,0
4942,2023-11-23 07:42:11,424,557,44.18,459731,5,0,0,0,0
4943,2023-11-23 07:42:12,488,199,17.08,459732,5,0,0,0,0
4944,2023-11-23 07:43:10,65,954,8.64,459790,5,0,0,0,0
4945,2023-11-23 07:43:34,255,636,89.17,459814,5,0,0,0,0
4946,2023-11-23 07:43:39,266,584,5.21,459819,5,0,0,0,0
4947,2023-11-23 07:45:03,430,810,13.11,459903,5,0,0,0,0
4948,2023-11-23 07:47:33,498,504,16.42,460053,5,0,0,0,0
4949,2023-11-23 07:48:06,298,854,50.34,460086,5,0,0,0,0
4950,2023-11-23 07:49:13,6,973,10.03,460153,5,0,0,0,0
4951,2023-11-23 07:50:11,20,565,13.79,460211,5,0,0,0,0
4952,2023-11-23 07:50:19,149,610,72.88,460219,5,0,0,0,0
4953,2023-11-23 07:52:38,244,324,24.26,460358,5,0,0,0,0
4954,2023-11-23 07:54:42,364,362,91.29,460482,5,0,0,0,0
4955,2023-11-23 07:55:48,343,237,35.44,460548,5,0,0,0,0
4956,2023-11-23 07:55:59,487,497,93.84,460559,5,0,0,0,0
4957,2023-11-23 08:01:00,346,891,40.89,460860,5,0,0,0,0
4958,2023-11-23 08:01:18,144,544,42.06,460878,5,0,0,0,0
4959,2023-11-23 08:01:20,285,581,5.64,460880,5,0,0,0,0
4960,2023-11-23 08:02:50,289,139,14.66,460970,5,0,0,0,0
4961,2023-11-23 08:04:22,416,452,40.39,461062,5,0,0,0,0
4962,2023-11-23 08:04:38,186,970,83.56,461078,5,0,0,0,0
4963,2023-11-23 08:04:56,440,914,33.26,461096,5,0,0,0,0
4964,2023-11-23 08:05:45,255,632,104.03,461145,5,0,0,0,0
4965,2023-11-23 08:06:28,395,775,61.71,461188,5,0,0,0,0
4966,2023-11-23 08:07:23,98,397,10.04,461243,5,0,0,0,0
4967,2023-11-23 08:10:08,5,480,34.74,461408,5,0,0,0,0
4968,2023-11-23 08:12:33,222,722,12.96,461553,5,0,0,0,0
4969,2023-11-23 08:14:10,356,487,116.93,461650,5,0,0,0,0
4970,2023-11-23 08:14:46,446,965,31.9,461686,5,0,0,0,0
4971,2023-11-23 08:15:39,479,942,24.2,461739,5,0,0,0,0
4972,2023-11-23 08:17:13,164,212,47.58,461833,5,0,0,0,0
4973,2023-11-23 08:18:51,89,555,63.26,461931,5,0,0,0,0
4974,2023-11-23 08:18:52,358,319,29.32,461932,5,0,0,0,0
4975,2023-11-23 08:20:46,343,731,10.24,462046,5,0,0,0,0
4976,2023-11-23 08:21:14,292,981,51.76,462074,5,0,0,0,0
4977,2023-11-23 08:24:44,270,342,9.95,462284,5,0,0,0,0
4978,2023-11-23 08:25:07,379,458,50.13,462307,5,0,0,0,0
4979,2023-11-23 08:25:52,203,421,12.2,462352,5,0,0,0,0
4980,2023-11-23 08:30:46,22,401,26.92,462646,5,0,0,0,0
4981,2023-11-23 08:30:49,69,964,69.11,462649,5,0,0,0,0
4982,2023-11-23 08:31:10,25,410,81.09,462670,5,0,0,0,0
4983,2023-11-23 08:31:14,290,629,78.34,462674,5,0,0,0,0
4984,2023-11-23 08:32:17,53,829,8.32,462737,5,0,0,0,0
4985,2023-11-23 08:33:15,74,634,65.45,462795,5,0,0,0,0
4986,2023-11-23 08:39:10,28,88,101.3,463150,5,0,0,0,0
4987,2023-11-23 08:40:06,134,583,65.44,463206,5,0,0,0,0
4988,2023-11-23 08:40:28,59,446,44.87,463228,5,0,0,0,0
4989,2023-11-23 08:41:19,244,324,52.62,463279,5,0,0,0,0
4990,2023-11-23 08:43:12,148,642,40.75,463392,5,0,0,0,0
4991,2023-11-23 08:43:52,38,429,6.84,463432,5,0,0,0,0
4992,2023-11-23 08:43:57,40,961,88.11,463437,5,0,0,0,0
4993,2023-11-23 08:44:48,186,426,144.13,463488,5,1,1,0,0
4994,2023-11-23 08:47:58,141,417,61.37,463678,5,0,0,0,0
4995,2023-11-23 08:48:58,398,862,11.46,463738,5,0,0,0,0
4996,2023-11-23 08:49:04,395,150,53.12,463744,5,0,0,0,0
4997,2023-11-23 08:50:49,235,308,9.91,463849,5,0,0,0,0
4998,2023-11-23 08:51:37,360,605,48.81,463897,5,0,0,0,0
4999,2023-11-23 08:51:53,343,237,26.73,463913,5,0,0,0,0
5000,2023-11-23 08:51:53,300,712,75.02,463913,5,0,0,0,0
5001,2023-11-23 08:52:00,408,733,19.8,463920,5,0,0,0,0
5002,2023-11-23 08:52:04,413,932,60.04,463924,5,0,0,0,0
5003,2023-11-23 08:53:04,89,24,8.04,463984,5,0,0,0,0
5004,2023-11-23 08:53:05,339,89,29.73,463985,5,0,0,0,0
5005,2023-11-23 08:54:02,270,342,21.33,464042,5,0,0,0,0
5006,2023-11-23 08:54:14,255,735,34.69,464054,5,0,0,0,0
5007,2023-11-23 08:54:53,154,415,32.32,464093,5,0,0,0,0
5008,2023-11-23 08:55:10,212,50,165.48,464110,5,1,1,0,0
5009,2023-11-23 08:56:22,25,141,71.67,464182,5,0,0,0,0
5010,2023-11-23 08:56:33,368,923,42.16,464193,5,0,0,0,0
5011,2023-11-23 08:59:02,202,682,30.27,464342,5,0,0,0,0
5012,2023-11-23 08:59:02,363,593,17.78,464342,5,0,0,0,0
5013,2023-11-23 08:59:24,112,759,11.26,464364,5,0,0,0,0
5014,2023-11-23 09:01:20,98,304,10.28,464480,5,0,0,0,0
5015,2023-11-23 09:02:52,454,443,42.81,464572,5,0,0,0,0
5016,2023-11-23 09:03:16,435,599,14.91,464596,5,0,0,0,0
5017,2023-11-23 09:04:29,335,80,58.51,464669,5,0,0,0,0
5018,2023-11-23 09:04:58,94,514,4.88,464698,5,0,0,0,0
5019,2023-11-23 09:05:28,244,496,27.83,464728,5,0,0,0,0
5020,2023-11-23 09:06:28,73,757,53.15,464788,5,0,0,0,0
5021,2023-11-23 09:06:47,369,258,135.73,464807,5,1,1,0,0
5022,2023-11-23 09:07:32,128,905,48.95,464852,5,0,0,0,0
5023,2023-11-23 09:08:59,35,51,90.59,464939,5,0,0,0,0
5024,2023-11-23 09:10:18,129,420,73.47,465018,5,0,0,0,0
5025,2023-11-23 09:11:22,397,685,52.83,465082,5,0,0,0,0
5026,2023-11-23 09:11:55,33,277,85.21,465115,5,0,0,0,0
5027,2023-11-23 09:12:33,359,849,102.24,465153,5,0,0,0,0
5028,2023-11-23 09:12:57,497,672,13.94,465177,5,0,0,0,0
5029,2023-11-23 09:13:23,198,28,78.78,465203,5,0,0,0,0
5030,2023-11-23 09:14:07,440,540,14.69,465247,5,0,0,0,0
5031,2023-11-23 09:15:14,158,952,94.3,465314,5,0,0,0,0
5032,2023-11-23 09:15:24,33,350,58.27,465324,5,0,0,0,0
5033,2023-11-23 09:17:39,119,481,142.55,465459,5,1,1,0,0
5034,2023-11-23 09:18:39,357,982,11.78,465519,5,0,0,0,0
5035,2023-11-23 09:19:22,381,902,13.43,465562,5,0,0,0,0
5036,2023-11-23 09:20:39,242,694,72.9,465639,5,0,0,0,0
5037,2023-11-23 09:21:03,204,460,122.64,465663,5,1,1,0,0
5038,2023-11-23 09:21:32,112,759,7.94,465692,5,0,0,0,0
5039,2023-11-23 09:23:28,383,218,86.69,465808,5,0,0,0,0
5040,2023-11-23 09:25:14,174,586,29.06,465914,5,0,0,0,0
5041,2023-11-23 09:25:34,437,231,45.74,465934,5,0,0,0,0
5042,2023-11-23 09:26:13,273,822,27.8,465973,5,0,0,0,0
5043,2023-11-23 09:27:11,494,947,83.45,466031,5,0,0,0,0
5044,2023-11-23 09:27:49,117,965,108.68,466069,5,0,0,0,0
5045,2023-11-23 09:27:52,345,641,70.11,466072,5,0,0,0,0
5046,2023-11-23 09:28:27,68,616,23.78,466107,5,0,0,0,0
5047,2023-11-23 09:28:44,473,568,19.55,466124,5,0,0,0,0
5048,2023-11-23 09:29:09,54,565,44.39,466149,5,0,0,0,0
5049,2023-11-23 09:29:25,330,262,8.64,466165,5,0,0,0,0
5050,2023-11-23 09:29:29,481,463,10.1,466169,5,0,0,0,0
5051,2023-11-23 09:31:26,380,974,69.4,466286,5,0,0,0,0
5052,2023-11-23 09:33:09,82,565,18.76,466389,5,0,0,0,0
5053,2023-11-23 09:34:43,409,664,25.5,466483,5,0,0,0,0
5054,2023-11-23 09:36:06,499,556,83.13,466566,5,0,0,0,0
5055,2023-11-23 09:36:37,235,9,9.6,466597,5,0,0,0,0
5056,2023-11-23 09:37:31,371,54,76.35,466651,5,0,0,0,0
5057,2023-11-23 09:38:33,290,629,69.67,466713,5,0,0,0,0
5058,2023-11-23 09:39:15,285,15,41.85,466755,5,0,0,0,0
5059,2023-11-23 09:41:13,359,402,78.48,466873,5,0,0,0,0
5060,2023-11-23 09:41:17,1,936,75.68,466877,5,0,0,0,0
5061,2023-11-23 09:41:53,168,328,84.46,466913,5,0,0,0,0
5062,2023-11-23 09:42:50,27,719,91.65,466970,5,0,0,0,0
5063,2023-11-23 09:43:08,6,986,34.63,466988,5,0,0,0,0
5064,2023-11-23 09:43:10,322,551,28.91,466990,5,0,0,0,0
5065,2023-11-23 09:44:07,29,951,37.94,467047,5,0,0,0,0
5066,2023-11-23 09:45:29,188,16,51.61,467129,5,0,0,0,0
5067,2023-11-23 09:47:58,199,389,27.27,467278,5,0,0,0,0
5068,2023-11-23 09:47:59,7,563,18.62,467279,5,0,0,0,0
5069,2023-11-23 09:50:37,148,642,44.88,467437,5,0,0,0,0
5070,2023-11-23 09:51:29,26,529,53.49,467489,5,0,0,0,0
5071,2023-11-23 09:52:13,82,754,35.93,467533,5,0,0,0,0
5072,2023-11-23 09:52:14,134,942,63.34,467534,5,0,0,0,0
5073,2023-11-23 09:53:01,115,754,36.04,467581,5,0,0,0,0
5074,2023-11-23 09:53:17,302,630,1.89,467597,5,0,0,0,0
5075,2023-11-23 09:53:27,120,639,21.2,467607,5,0,0,0,0
5076,2023-11-23 09:53:55,284,682,33.32,467635,5,0,0,0,0
5077,2023-11-23 09:55:59,182,41,83.48,467759,5,0,0,0,0
5078,2023-11-23 09:56:19,214,107,18.05,467779,5,0,0,0,0
5079,2023-11-23 09:56:40,416,705,73.25,467800,5,0,0,0,0
5080,2023-11-23 09:57:49,0,87,61.39,467869,5,0,0,0,0
5081,2023-11-23 09:58:28,140,426,121.57,467908,5,1,1,0,0
5082,2023-11-23 09:58:35,295,799,83.71,467915,5,0,0,0,0
5083,2023-11-23 09:59:35,77,692,71.44,467975,5,0,0,0,0
5084,2023-11-23 10:00:26,81,80,92.46,468026,5,0,0,0,0
5085,2023-11-23 10:00:43,51,804,100.19,468043,5,0,0,0,0
5086,2023-11-23 10:02:10,414,191,13.49,468130,5,0,0,0,0
5087,2023-11-23 10:02:51,161,655,76.84,468171,5,0,0,0,0
5088,2023-11-23 10:04:27,254,324,112.7,468267,5,0,0,0,0
5089,2023-11-23 10:04:39,277,352,16.57,468279,5,0,0,0,0
5090,2023-11-23 10:05:44,488,648,11.27,468344,5,0,0,0,0
5091,2023-11-23 10:06:59,245,964,30.77,468419,5,0,0,0,0
5092,2023-11-23 10:08:14,233,413,64.1,468494,5,0,0,0,0
5093,2023-11-23 10:08:54,121,750,39.82,468534,5,0,0,0,0
5094,2023-11-23 10:10:07,278,388,79.74,468607,5,0,0,0,0
5095,2023-11-23 10:10:39,319,232,119.92,468639,5,0,0,0,0
5096,2023-11-23 10:12:41,109,234,82.2,468761,5,0,0,0,0
5097,2023-11-23 10:13:05,121,881,22.48,468785,5,0,0,0,0
5098,2023-11-23 10:13:08,413,932,77.36,468788,5,0,0,0,0
5099,2023-11-23 10:13:15,421,854,11.96,468795,5,0,0,0,0
5100,2023-11-23 10:13:19,141,849,86.83,468799,5,0,0,0,0
5101,2023-11-23 10:14:22,49,977,17.32,468862,5,0,0,0,0
5102,2023-11-23 10:16:03,405,577,74.07,468963,5,0,0,0,0
5103,2023-11-23 10:19:34,37,54,37.88,469174,5,0,0,0,0
5104,2023-11-23 10:20:34,255,566,59.15,469234,5,0,0,0,0
5105,2023-11-23 10:20:45,34,128,99.15,469245,5,0,0,0,0
5106,2023-11-23 10:20:46,395,150,91.07,469246,5,0,0,0,0
5107,2023-11-23 10:21:00,174,763,70.26,469260,5,0,0,0,0
5108,2023-11-23 10:21:39,165,923,17.08,469299,5,0,0,0,0
5109,2023-11-23 10:22:05,322,639,24.69,469325,5,0,0,0,0
5110,2023-11-23 10:23:49,382,402,17.67,469429,5,0,0,0,0
5111,2023-11-23 10:24:11,432,665,21.63,469451,5,0,0,0,0
5112,2023-11-23 10:25:05,38,78,7.65,469505,5,0,0,0,0
5113,2023-11-23 10:25:45,293,510,154.61,469545,5,1,1,0,0
5114,2023-11-23 10:25:57,360,322,26.55,469557,5,0,0,0,0
5115,2023-11-23 10:26:37,165,486,9.44,469597,5,0,0,0,0
5116,2023-11-23 10:26:39,388,534,32.71,469599,5,0,0,0,0
5117,2023-11-23 10:28:57,283,523,89.67,469737,5,0,0,0,0
5118,2023-11-23 10:31:32,439,873,3.6,469892,5,0,0,0,0
5119,2023-11-23 10:32:39,38,557,20.03,469959,5,0,0,0,0
5120,2023-11-23 10:33:30,244,349,39.38,470010,5,0,0,0,0
5121,2023-11-23 10:36:57,266,917,19.47,470217,5,0,0,0,0
5122,2023-11-23 10:37:45,453,861,25.5,470265,5,0,0,0,0
5123,2023-11-23 10:38:56,389,503,2.48,470336,5,0,0,0,0
5124,2023-11-23 10:39:27,275,691,52.96,470367,5,0,0,0,0
5125,2023-11-23 10:40:51,169,367,20.28,470451,5,0,0,0,0
5126,2023-11-23 10:42:18,230,642,67.33,470538,5,0,0,0,0
5127,2023-11-23 10:43:13,66,893,15.82,470593,5,0,0,0,0
5128,2023-11-23 10:47:06,493,580,5.83,470826,5,0,0,0,0
5129,2023-11-23 10:48:35,456,58,106.69,470915,5,0,0,0,0
5130,2023-11-23 10:49:09,27,719,57.66,470949,5,0,0,0,0
5131,2023-11-23 10:49:35,435,127,2.81,470975,5,0,0,0,0
5132,2023-11-23 10:50:53,439,226,11.0,471053,5,0,0,0,0
